Kunden_Nummer,Vorname,Name,Straße,Hausnummer,PLZ,Ort,Land,Rechnungs_Nummer,Rechnungs_Datum,Leistungs_Beginn,Leistungs_Ende,Produkt,Preis_ohne_Ust,Preis_mit_Ust,Ust. % Satz,Ust,Abrechnungs_Nummer
PRM120110038850,Wilma,Abdic,Friedlander Straße,8,69256,Mauer (Baden),Deutschland,1095658720,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988709
PRM120110038851,Anna,Abbasi,Neltestraße,6,68809,Neulußheim,Deutschland,1095658721,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988710
PRM120110038852,Jodi,Oberacker,Friedenstraße,6,72793,Pfullingen,Deutschland,1095658722,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988711
PRM120110038853,Heike,Machold,Frauenlobstraße,1,72537,Mehrstetten,Deutschland,1095658723,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988712
PRM120110038854,Felina,Machauer,Stienitzseestraße,27,72417,Jungingen,Deutschland,1095658724,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988713
PRM120110038855,Edda,Kaak,Genossenschaftsstraße,58,72644,Oberboihingen,Deutschland,1095658725,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988714
PRM120110038856,Donald,Cain,Vogelbeerstraße,1,72574,Bad Urach,Deutschland,1095658726,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988715
PRM120110038857,Tristan,Jachs,Magnusstraße,84,72348,Rosenfeld,Deutschland,1095658727,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988716
PRM120110038858,Caren,Kaczynski,Newtonstraße,1,69251,Gaiberg,Deutschland,1095658728,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988717
PRM120110038859,Jonathan,Gabelberger,Dammweg,26,72299,Wörnersberg,Deutschland,1095658729,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988718
PRM120110038860,Cedrik,Cabuk,Eigenheimgasse,28,72477,Schwenningen (Heuberg),Deutschland,1095658730,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988719
PRM120110038861,Diminic,Caglar,Radickestraße,3,72531,Hohenstein (Württemberg),Deutschland,1095658731,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988720
PRM120110038862,Jaap,Packmohr,Alpenrosenweg,4,72224,Ebhausen,Deutschland,1095658732,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988721
PRM120110038863,Bertram,Backe,Freystadter Weg,2,72401,Haigerloch,Deutschland,1095658733,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988722
PRM120110038864,Magdalena,Ebenhöh,Otto-Franke-Straße,8,71409,Schwaikheim,Deutschland,1095658734,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988723
PRM120110038865,Friedrich,Labisch,Hänselstraße,5,71397,Leutenbach (Württemberg),Deutschland,1095658735,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988724
PRM120110038866,Kim,Däumler,Lohnauer Steig,25,71111,Waldenbuch,Deutschland,1095658736,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988725
PRM120110038867,Milo,Gähler,Helbigstraße,2,72581,Dettingen an der Erms,Deutschland,1095658737,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988726
PRM120110038868,Iris,Machts,Alpenrosenweg,14,72584,Hülben,Deutschland,1095658738,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988727
PRM120110038869,Bernd,Lachnitt,Anna-Seghers-Straße,8,71737,Kirchberg an der Murr,Deutschland,1095658739,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988728
PRM120110038870,Hakan,Pachner,Am Adlergestell,64,72663,Großbettlingen,Deutschland,1095658740,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988729
PRM120110038871,Theresa,Abazi,Hoffmannstraße,2,68794,Oberhausen-Rheinhausen,Deutschland,1095658741,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988730
PRM120110038872,Tabia,Haberbosch,Kiehnwerderallee,45,69434,Heddesbach,Deutschland,1095658742,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988731
PRM120110038873,Sarah,Haasz,Wilhelm-Ostwald-Straße,29,69190,Walldorf (Baden),Deutschland,1095658743,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988732
PRM120110038874,Zuri,Ibisevic,Florian-Geyer-Straße,6,71287,Weissach,Deutschland,1095658744,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988733
PRM120110038875,Raphael,Igelbrink,KGA Am Teltowkanal III,1,72144,Dußlingen,Deutschland,1095658745,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988734
PRM120110038876,Carla,Abbassi,Bärdorfer Zeile,51,69151,Neckargemünd,Deutschland,1095658746,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988735
PRM120110038877,Aamu,Aben,Radickestraße,25,71131,Jettingen,Deutschland,1095658747,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988736
PRM120110038878,Jules,Packeiser,Hallberger Zeile,6,72827,Wannweil,Deutschland,1095658748,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988737
PRM120110038879,Frieda,Jäger,Bärdorfer Zeile,45,72535,Heroldstatt,Deutschland,1095658749,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988738
PRM120110038880,Julian,Bacha,Heidekampweg,2,72160,Horb am Neckar,Deutschland,1095658750,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988739
PRM120110038881,Ava,Kabisch,Hollstraße,5,68766,Hockenheim,Deutschland,1095658751,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988740
PRM120110038882,Xani,Ibenthal,Hackenbergstraße,26,71159,Mötzingen,Deutschland,1095658752,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988741
PRM120110038883,Peter,Bachhofer,Arndtstraße,36,72186,Empfingen,Deutschland,1095658753,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988742
PRM120110038884,Meteo,Saadi,Bernstadter Weg,24,72519,Veringenstadt,Deutschland,1095658754,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988743
PRM120110038885,Arzu,Kablitz,Nipkowstraße,9,68794,Oberhausen-Rheinhausen,Deutschland,1095658755,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988744
PRM120110038886,Radost,Haarseim,Rudower Chaussee,6,68766,Hockenheim,Deutschland,1095658756,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988745
PRM120110038887,Helena,Dabrowski,Gondeker Straße,3,68753,Waghäusel,Deutschland,1095658757,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988746
PRM120110038888,Gabrielle,Macherius,Barbara-McClintock-Straße,9,72511,Bingen bei Sigmaringen,Deutschland,1095658758,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988747
PRM120110038889,Jakob,Gabcke,Berberitzenweg,25,72296,Schopfloch (Schwarzwald),Deutschland,1095658759,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988748
PRM120110038890,Falko,Paap,Wassermannstraße,26,72525,Münsingen (Württemberg),Deutschland,1095658760,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988749
PRM120110038891,Violeta,Iannelli,Hänselstraße,9,71116,Gärtringen,Deutschland,1095658761,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988750
PRM120110038892,Luke,Quabeck,Genossenschaftsstraße,55,72488,Sigmaringen,Deutschland,1095658762,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988751
PRM120110038893,Dewis,Mabrouk,Schneckenburgerstraße,6,72299,Wörnersberg,Deutschland,1095658763,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988752
PRM120110038894,Niklas,Babl,Baumschulenstraße,7,71737,Kirchberg an der Murr,Deutschland,1095658764,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988753
PRM120110038895,Liz,Ebelt,Glienicker Weg,5,71296,Heimsheim,Deutschland,1095658765,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988754
PRM120110038896,Matti,Iborg,Hackenbergstraße,3,71299,Wimsheim,Deutschland,1095658766,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988755
PRM120110038897,Jean,Daehre,Gellertstraße,8,69257,Wiesenbach (Baden),Deutschland,1095658767,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988756
PRM120110038898,Asis,Bachman,Husstraße,26,72250,Freudenstadt,Deutschland,1095658768,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988757
PRM120110038899,Amy,Abaci,Arndtstraße,25,68549,Ilvesheim,Deutschland,1095658769,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988758
PRM120110038900,Victoria,Iannello,Königsheideweg,58,71120,Grafenau (Württemberg),Deutschland,1095658770,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988759
PRM120110038901,Liam,Bachinger,Bärdorfer Zeile,25,72202,Nagold,Deutschland,1095658771,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988760
PRM120110038902,Sarah,Habeck,Agavensteig,48,69226,Nußloch,Deutschland,1095658772,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988761
PRM120110038903,Mareen,Ebenau,Helbigstraße,4,71299,Wimsheim,Deutschland,1095658773,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988762
PRM120110038904,Hanno,Ebisch,Wilhelm-Ostwald-Straße,9,72141,Walddorfhäslach,Deutschland,1095658774,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988763
PRM120110038905,Adriana,Abeling,Köpenicker Straße,1,71106,Magstadt,Deutschland,1095658775,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988764
PRM120110038906,Augusta,Kaba,Anna-Seghers-Straße,25,72663,Großbettlingen,Deutschland,1095658776,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988765
PRM120110038907,Felicitas,Calakovic,Weerthstraße,47,72664,Kohlberg (Württemberg),Deutschland,1095658777,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988766
PRM120110038908,Dag,Maaßen,Moissistraße,1,72226,Simmersfeld,Deutschland,1095658778,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988767
PRM120110038909,Eva,Jähn,Hackenbergstraße,1,72581,Dettingen an der Erms,Deutschland,1095658779,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988768
PRM120110038910,Lutz,Gaebler,Bernstadter Weg,9,72531,Hohenstein (Württemberg),Deutschland,1095658780,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988769
PRM120110038911,Dorothee,Babaei,Pfingstberggasse,9,71563,Affalterbach,Deutschland,1095658781,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988770
PRM120110038912,Igor,Gabauer,Heidemühler Weg,26,72224,Ebhausen,Deutschland,1095658782,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988771
PRM120110038913,Geoffrey,Eberstein,Rudower Chaussee,3,71720,Oberstenfeld,Deutschland,1095658783,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988772
PRM120110038914,Cem,Cada,Glienicker Weg,29,72505,Krauchenwies,Deutschland,1095658784,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988773
PRM120110038915,Kiara,Oberdick,Lohnauer Steig,8,72827,Wannweil,Deutschland,1095658785,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988774
PRM120110038916,Kevin,Gach,Husstraße,9,72469,Meßstetten,Deutschland,1095658786,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988775
PRM120110038917,Jeremy,Gabriela,Arndtstraße,9,72369,Zimmern unter der Burg,Deutschland,1095658787,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988776
PRM120110038918,Cainan,Maak,Eigenheimgasse,47,72181,Starzach,Deutschland,1095658788,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988777
PRM120110038919,Lotta,Oberhoff,Gemeinschaftsstraße,1,72362,Nusplingen,Deutschland,1095658789,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988778
PRM120110038920,Walter,Jacobi,Bodelschwinghstraße,26,72477,Schwenningen (Heuberg),Deutschland,1095658790,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988779
PRM120110038921,Henry,Bachelier,Hänselstraße,95,72175,Dornhan,Deutschland,1095658791,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988780
PRM120110038922,Neo,Icen,Friedlander Straße,9,71554,Weissach im Tal,Deutschland,1095658792,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988781
PRM120110038923,Arielle,Abels,Nipkowstraße,36,71120,Grafenau (Württemberg),Deutschland,1095658793,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988782
PRM120110038924,Pamir,Idris,Moissistraße,1,71729,Erdmannhausen,Deutschland,1095658794,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988783
PRM120110038925,Chaya,Kadasch,Rudower Chaussee,45,69257,Wiesenbach (Baden),Deutschland,1095658795,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988784
PRM120110038926,Quentin,Labs,Bohrauer Pfad,98,71543,Wüstenrot,Deutschland,1095658796,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988785
PRM120110038927,Beat,Back,Büchnerweg,1,72379,Hechingen,Deutschland,1095658797,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988786
PRM120110038928,Radi,Iglesias,Wünschelburger Gang,14,72160,Horb am Neckar,Deutschland,1095658798,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988787
PRM120110038929,Ake,Bachofer,Genossenschaftsstraße,26,72355,Schömberg (Zollernalbkreis),Deutschland,1095658799,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988788
PRM120110038930,Jakob,Packheiser,Kiehnwerderallee,3,72221,Haiterbach,Deutschland,1095658800,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988789
PRM120110038931,Lucy,Oberhammer,Anna-Seghers-Straße,27,72351,Geislingen (Zollernalbkreis),Deutschland,1095658801,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988790
PRM120110038932,Alba,Kabaca,Bernstadter Weg,24,72664,Kohlberg (Württemberg),Deutschland,1095658802,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988791
PRM120110038933,Daniel,Cagan,Köpenicker Straße,25,72514,Inzigkofen,Deutschland,1095658803,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988792
PRM120110038934,Mae,Obermeyer,Rosenweg,14,72510,Stetten am kalten Markt,Deutschland,1095658804,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988793
PRM120110038935,Lutz,Quadflieg,Lohnauer Steig,2,72513,Hettingen,Deutschland,1095658805,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988794
PRM120110038936,Liv,Daffner,Anna-Seghers-Straße,48,71126,Gäufelden,Deutschland,1095658806,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988795
PRM120110038937,Lennard,Gadinger,Hoffmannstraße,8,72513,Hettingen,Deutschland,1095658807,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988796
PRM120110038938,Fynn,Obernberger,Steinbachstraße,9,72514,Inzigkofen,Deutschland,1095658808,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988797
PRM120110038939,Romy,Jäggi,Friedenstraße,2,72539,Pfronstetten,Deutschland,1095658809,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988798
PRM120110038940,Falko,Obermoser,Schneckenburgerstraße,4,72511,Bingen bei Sigmaringen,Deutschland,1095658810,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988799
PRM120110038941,Matthis,Saage,Eigenheimgasse,14,72531,Hohenstein (Württemberg),Deutschland,1095658811,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988800
PRM120110038942,Saara,Habedank,Aprikosensteig,6,69231,Rauenberg,Deutschland,1095658812,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988801
PRM120110038943,Floris,Machemer,Carl-Scheele-Straße,1,72479,Straßberg,Deutschland,1095658813,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988802
PRM120110038944,Anton,Labude,Gellertstraße,27,71560,Sulzbach an der Murr,Deutschland,1095658814,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988803
PRM120110038945,Kathrin,Oberdieck,Neltestraße,6,72213,Altensteig,Deutschland,1095658815,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988804
PRM120110038946,Luise,Abas,Friedenstraße,6,68753,Waghäusel,Deutschland,1095658816,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988805
PRM120110038947,Paul,Labsch,Bärdorfer Zeile,65,71546,Aspach bei Backnang,Deutschland,1095658817,07.11.2020,07.11.2020,06.11.2021,Premium-Mitgliedschaft,9.95,11.840499999999999,0.19,1.8904999999999998,B-9AV15436GG4988806
