Vorname,Name,Straße,Hausnummer,PLZ,Ort,Land,Auftrags_Nummer,Auftrags_Datum,Rechnungs_Nummer,Rechnungs_Liefer_Datum,Artikel-Nr,Produkt-Name,Produkt-Beschreibung,Einzelpreis mit Ust,Menge,Versandart,Versandkosten,Zahlungsart,Ust. % Satz,Ust,Einzelpreis ohne Ust,Warenwert netto,Versandkosten netto,Gesamt Ust,Gesamtbetrag
Carl,Caduff,Handjerystraße,5,72510,Stetten am kalten Markt,Deutschland,12354884P,05.03.2019,GER658689,08.03.2019,08841-1516H,Wahl Professional Beret Stealth,Netz-/Akku Konturenhaarschneider,71.9,2,Selbstabholer,0.0,Vorkasse,0.19,11.479831932773111,60.420168067226896,120.84033613445379,0.0,22.959663865546222,143.8
Tim,Labes,Heidekampweg,65,71384,Weinstadt,Deutschland,12354885P,06.03.2019,GER658690,09.03.2019,08841-1516H,Wahl Professional Beret Stealth,Netz-/Akku Konturenhaarschneider,71.9,3,Lieferung,0.0,Vorkasse,0.19,11.479831932773111,60.420168067226896,181.2605042016807,0.0,34.439495798319335,215.70000000000005
Luca,Gadde,Gellertstraße,26,72501,Gammertingen,Deutschland,12354886P,07.03.2019,GER658691,10.03.2019,08841-1516H,Wahl Professional Beret Stealth,Netz-/Akku Konturenhaarschneider,71.9,3,Selbstabholer,0.0,PayPal,0.19,11.479831932773111,60.420168067226896,181.2605042016807,0.0,34.439495798319335,215.70000000000005
Caleb,Lackerbauer,Gemeinschaftsstraße,14,72144,Dußlingen,Deutschland,12354887P,08.03.2019,GER658692,11.03.2019,08841-1516H,Wahl Professional Beret Stealth,Netz-/Akku Konturenhaarschneider,71.9,1,Lieferung,0.0,Rechnung,0.19,11.479831932773111,60.420168067226896,60.420168067226896,0.0,11.479831932773111,71.9
Luis,Laban,Dammweg,1,71282,Hemmingen (Württemberg),Deutschland,12354888P,09.03.2019,GER658693,12.03.2019,08841-1516H,Wahl Professional Beret Stealth,Netz-/Akku Konturenhaarschneider,71.9,3,Selbstabholer,0.0,Bar,0.19,11.479831932773111,60.420168067226896,181.2605042016807,0.0,34.439495798319335,215.70000000000005
Fady,Oberndorfer,Thomas-Müntzer-Straße,62,72517,Sigmaringendorf,Deutschland,12354889P,10.03.2019,GER658694,13.03.2019,08841-1516H,Wahl Professional Beret Stealth,Netz-/Akku Konturenhaarschneider,71.9,2,Lieferung,0.0,Vorkasse,0.19,11.479831932773111,60.420168067226896,120.84033613445379,0.0,22.959663865546222,143.8
Ulrike,Haberhauer,Eichbuschallee,84,69502,Hemsbach (Bergstraße),Deutschland,12354890P,11.03.2019,GER658695,14.03.2019,08841-1516H,Wahl Professional Beret Stealth,Netz-/Akku Konturenhaarschneider,71.9,1,Selbstabholer,0.0,Rechnung,0.19,11.479831932773111,60.420168067226896,60.420168067226896,0.0,11.479831932773111,71.9
Charlotte,Kaczmarek,Am Studio,8,69242,Mühlhausen (Kraichgau),Deutschland,12354891P,12.03.2019,GER658696,15.03.2019,08841-1516H,Wahl Professional Beret Stealth,Netz-/Akku Konturenhaarschneider,71.9,3,Lieferung,0.0,Vorkasse,0.19,11.479831932773111,60.420168067226896,181.2605042016807,0.0,34.439495798319335,215.70000000000005
Fady,Eberl,Wünschelburger Gang,98,71573,Allmersbach im Tal,Deutschland,12354892P,13.03.2019,GER658697,16.03.2019,08841-1516H,Wahl Professional Beret Stealth,Netz-/Akku Konturenhaarschneider,71.9,2,Selbstabholer,0.0,Rechnung,0.19,11.479831932773111,60.420168067226896,120.84033613445379,0.0,22.959663865546222,143.8
Quirin,Labonte,Abtstraße,1,71409,Schwaikheim,Deutschland,12354893P,14.03.2019,GER658698,17.03.2019,08841-1516H,Wahl Professional Beret Stealth,Netz-/Akku Konturenhaarschneider,71.9,3,Lieferung,0.0,Rechnung,0.19,11.479831932773111,60.420168067226896,181.2605042016807,0.0,34.439495798319335,215.70000000000005
Sabine,Habegger,Bergaustraße,1,69242,Mühlhausen (Kraichgau),Deutschland,12354894P,15.03.2019,GER658699,18.03.2019,08841-1516H,Wahl Professional Beret Stealth,Netz-/Akku Konturenhaarschneider,71.9,1,Selbstabholer,0.0,PayPal,0.19,11.479831932773111,60.420168067226896,60.420168067226896,0.0,11.479831932773111,71.9
Philipp,Laatz,Baumschulenstraße,6,71263,Weil der Stadt,Deutschland,12354895P,16.03.2019,GER658700,19.03.2019,08841-1516H,Wahl Professional Beret Stealth,Netz-/Akku Konturenhaarschneider,71.9,2,Lieferung,0.0,Rechnung,0.19,11.479831932773111,60.420168067226896,120.84033613445379,0.0,22.959663865546222,143.8
Zoe,Ibili,Neltestraße,84,71277,Rutesheim,Deutschland,12354896P,17.03.2019,GER658701,20.03.2019,08841-1516H,Wahl Professional Beret Stealth,Netz-/Akku Konturenhaarschneider,71.9,2,Selbstabholer,0.0,Vorkasse,0.19,11.479831932773111,60.420168067226896,120.84033613445379,0.0,22.959663865546222,143.8
Heiko,Ebing,Carl-Scheele-Straße,6,72135,Dettenhausen,Deutschland,12354897P,18.03.2019,GER658702,21.03.2019,08841-1516H,Wahl Professional Beret Stealth,Netz-/Akku Konturenhaarschneider,71.9,1,Lieferung,0.0,Vorkasse,0.19,11.479831932773111,60.420168067226896,60.420168067226896,0.0,11.479831932773111,71.9
Daphne,Kade,Stienitzseestraße,8,69429,Waldbrunn (Odenwald),Deutschland,12354898P,19.03.2019,GER658703,22.03.2019,08841-1516H,Wahl Professional Beret Stealth,Netz-/Akku Konturenhaarschneider,71.9,1,Selbstabholer,0.0,Rechnung,0.19,11.479831932773111,60.420168067226896,60.420168067226896,0.0,11.479831932773111,71.9
Hagar,Ebner,Am Adlergestell,1,72149,Neustetten,Deutschland,12354899P,20.03.2019,GER658704,23.03.2019,08841-1516H,Wahl Professional Beret Stealth,Netz-/Akku Konturenhaarschneider,71.9,2,Lieferung,0.0,Bar,0.19,11.479831932773111,60.420168067226896,120.84033613445379,0.0,22.959663865546222,143.8
Fritz,Eberle,Dörpfeldstraße,65,71576,Burgstetten,Deutschland,12354900P,21.03.2019,GER658705,24.03.2019,08841-1516H,Wahl Professional Beret Stealth,Netz-/Akku Konturenhaarschneider,71.9,2,Selbstabholer,0.0,Bar,0.19,11.479831932773111,60.420168067226896,120.84033613445379,0.0,22.959663865546222,143.8
Enna,Laaber,Am Adlergestell,58,71101,Schönaich,Deutschland,12354901P,22.03.2019,GER658706,25.03.2019,08841-1516H,Wahl Professional Beret Stealth,Netz-/Akku Konturenhaarschneider,71.9,1,Lieferung,0.0,PayPal,0.19,11.479831932773111,60.420168067226896,60.420168067226896,0.0,11.479831932773111,71.9
Caroline,Baal,Platz der Befreiung,25,71297,Mönsheim,Deutschland,12354902P,23.03.2019,GER658707,26.03.2019,08841-1516H,Wahl Professional Beret Stealth,Netz-/Akku Konturenhaarschneider,71.9,3,Selbstabholer,0.0,Bar,0.19,11.479831932773111,60.420168067226896,181.2605042016807,0.0,34.439495798319335,215.70000000000005
Hauke,Pacht,Behringstraße,9,72667,Schlaitdorf,Deutschland,12354903P,24.03.2019,GER658708,27.03.2019,08841-1516H,Wahl Professional Beret Stealth,Netz-/Akku Konturenhaarschneider,71.9,1,Lieferung,0.0,PayPal,0.19,11.479831932773111,60.420168067226896,60.420168067226896,0.0,11.479831932773111,71.9
Jill,Däbritz,Hänselstraße,26,69231,Rauenberg,Deutschland,12354904P,25.03.2019,GER658709,28.03.2019,08841-1516H,Wahl Professional Beret Stealth,Netz-/Akku Konturenhaarschneider,71.9,2,Selbstabholer,0.0,Vorkasse,0.19,11.479831932773111,60.420168067226896,120.84033613445379,0.0,22.959663865546222,143.8
Paula,Haaker,KGA Am Teltowkanal III,26,72793,Pfullingen,Deutschland,12354905P,26.03.2019,GER658710,29.03.2019,08841-1516H,Wahl Professional Beret Stealth,Netz-/Akku Konturenhaarschneider,71.9,3,Lieferung,0.0,PayPal,0.19,11.479831932773111,60.420168067226896,181.2605042016807,0.0,34.439495798319335,215.70000000000005
Blanka,Kabuth,Schneckenburgerstraße,5,69151,Neckargemünd,Deutschland,12354906P,27.03.2019,GER658711,30.03.2019,08841-616H,Wahl Professional Beret,Netz/Akku-Haartrimmer,81.9,3,Selbstabholer,0.0,Rechnung,0.19,13.076470588235296,68.82352941176471,206.47058823529414,0.0,39.22941176470589,245.70000000000005
Otto,Idel,Gemeinschaftsstraße,3,71706,Markgröningen,Deutschland,12354907P,28.03.2019,GER658712,31.03.2019,08841-616H,Wahl Professional Beret,Netz/Akku-Haartrimmer,81.9,1,Lieferung,0.0,Bar,0.19,13.076470588235296,68.82352941176471,68.82352941176471,0.0,13.076470588235296,81.9
Batiste,Caba,Glienicker Weg,6,72414,Rangendingen,Deutschland,12354908P,29.03.2019,GER658713,01.04.2019,08841-616H,Wahl Professional Beret,Netz/Akku-Haartrimmer,81.9,3,Selbstabholer,0.0,PayPal,0.19,13.076470588235296,68.82352941176471,206.47058823529414,0.0,39.22941176470589,245.70000000000005
Amy,Jaeckel,Königsheideweg,2,72519,Veringenstadt,Deutschland,12354909P,30.03.2019,GER658714,02.04.2019,08841-616H,Wahl Professional Beret,Netz/Akku-Haartrimmer,81.9,2,Lieferung,0.0,PayPal,0.19,13.076470588235296,68.82352941176471,137.64705882352942,0.0,26.15294117647059,163.8
Gel,Paatz,Ernst-Lau-Straße,26,72555,Metzingen,Deutschland,12354910P,31.03.2019,GER658715,03.04.2019,08841-616H,Wahl Professional Beret,Netz/Akku-Haartrimmer,81.9,2,Selbstabholer,0.0,Rechnung,0.19,13.076470588235296,68.82352941176471,137.64705882352942,0.0,26.15294117647059,163.8
Astrid,Abdullahu,Walther-Nernst-Straße,1,69439,Zwingenberg (Baden),Deutschland,12354911P,01.04.2019,GER658716,04.04.2019,08841-616H,Wahl Professional Beret,Netz/Akku-Haartrimmer,81.9,3,Lieferung,0.0,Rechnung,0.19,13.076470588235296,68.82352941176471,206.47058823529414,0.0,39.22941176470589,245.70000000000005
Dominique,Kader,Zinsgutstraße,36,69469,Weinheim (Bergstraße),Deutschland,12354912P,02.04.2019,GER658717,05.04.2019,08841-616H,Wahl Professional Beret,Netz/Akku-Haartrimmer,81.9,1,Selbstabholer,0.0,Bar,0.19,13.076470588235296,68.82352941176471,68.82352941176471,0.0,13.076470588235296,81.9
Paulina,Jähnert,Lohnauer Steig,14,72587,Römerstein,Deutschland,12354913P,03.04.2019,GER658718,06.04.2019,08841-616H,Wahl Professional Beret,Netz/Akku-Haartrimmer,81.9,1,Lieferung,0.0,Rechnung,0.19,13.076470588235296,68.82352941176471,68.82352941176471,0.0,13.076470588235296,81.9
Richard,Igler,Wassermannstraße,36,72149,Neustetten,Deutschland,12354914P,04.04.2019,GER658719,07.04.2019,08841-616H,Wahl Professional Beret,Netz/Akku-Haartrimmer,81.9,3,Selbstabholer,0.0,PayPal,0.19,13.076470588235296,68.82352941176471,206.47058823529414,0.0,39.22941176470589,245.70000000000005
Wilma,Abdic,Friedlander Straße,8,69256,Mauer (Baden),Deutschland,12354915P,05.04.2019,GER658720,08.04.2019,08841-616H,Wahl Professional Beret,Netz/Akku-Haartrimmer,81.9,3,Lieferung,0.0,PayPal,0.19,13.076470588235296,68.82352941176471,206.47058823529414,0.0,39.22941176470589,245.70000000000005
Anna,Abbasi,Neltestraße,6,68809,Neulußheim,Deutschland,12354916P,06.04.2019,GER658721,09.04.2019,08841-616H,Wahl Professional Beret,Netz/Akku-Haartrimmer,81.9,1,Selbstabholer,0.0,Vorkasse,0.19,13.076470588235296,68.82352941176471,68.82352941176471,0.0,13.076470588235296,81.9
Jodi,Oberacker,Friedenstraße,6,72793,Pfullingen,Deutschland,12354917P,07.04.2019,GER658722,10.04.2019,08841-616H,Wahl Professional Beret,Netz/Akku-Haartrimmer,81.9,2,Lieferung,0.0,Vorkasse,0.19,13.076470588235296,68.82352941176471,137.64705882352942,0.0,26.15294117647059,163.8
Heike,Machold,Frauenlobstraße,1,72537,Mehrstetten,Deutschland,12354918P,08.04.2019,GER658723,11.04.2019,08841-616H,Wahl Professional Beret,Netz/Akku-Haartrimmer,81.9,2,Selbstabholer,0.0,Vorkasse,0.19,13.076470588235296,68.82352941176471,137.64705882352942,0.0,26.15294117647059,163.8
Felina,Machauer,Stienitzseestraße,27,72417,Jungingen,Deutschland,12354919P,09.04.2019,GER658724,12.04.2019,08841-616H,Wahl Professional Beret,Netz/Akku-Haartrimmer,81.9,2,Lieferung,0.0,Vorkasse,0.19,13.076470588235296,68.82352941176471,137.64705882352942,0.0,26.15294117647059,163.8
Edda,Kaak,Genossenschaftsstraße,58,72644,Oberboihingen,Deutschland,12354920P,10.04.2019,GER658725,13.04.2019,08841-616H,Wahl Professional Beret,Netz/Akku-Haartrimmer,81.9,3,Selbstabholer,0.0,Bar,0.19,13.076470588235296,68.82352941176471,206.47058823529414,0.0,39.22941176470589,245.70000000000005
Donald,Cain,Vogelbeerstraße,1,72574,Bad Urach,Deutschland,12354921P,11.04.2019,GER658726,14.04.2019,08841-616H,Wahl Professional Beret,Netz/Akku-Haartrimmer,81.9,3,Lieferung,0.0,Vorkasse,0.19,13.076470588235296,68.82352941176471,206.47058823529414,0.0,39.22941176470589,245.70000000000005
Tristan,Jachs,Magnusstraße,84,72348,Rosenfeld,Deutschland,12354922P,12.04.2019,GER658727,15.04.2019,08841-616H,Wahl Professional Beret,Netz/Akku-Haartrimmer,81.9,2,Selbstabholer,0.0,Bar,0.19,13.076470588235296,68.82352941176471,137.64705882352942,0.0,26.15294117647059,163.8
Caren,Kaczynski,Newtonstraße,1,69251,Gaiberg,Deutschland,12354923P,13.04.2019,GER658728,16.04.2019,08841-616H,Wahl Professional Beret,Netz/Akku-Haartrimmer,81.9,3,Lieferung,0.0,PayPal,0.19,13.076470588235296,68.82352941176471,206.47058823529414,0.0,39.22941176470589,245.70000000000005
Jonathan,Gabelberger,Dammweg,26,72299,Wörnersberg,Deutschland,12354924P,14.04.2019,GER658729,17.04.2019,08841-616H,Wahl Professional Beret,Netz/Akku-Haartrimmer,81.9,1,Selbstabholer,0.0,Rechnung,0.19,13.076470588235296,68.82352941176471,68.82352941176471,0.0,13.076470588235296,81.9
Cedrik,Cabuk,Eigenheimgasse,28,72477,Schwenningen (Heuberg),Deutschland,12354925P,15.04.2019,GER658730,18.04.2019,08841-616H,Wahl Professional Beret,Netz/Akku-Haartrimmer,81.9,3,Lieferung,0.0,Vorkasse,0.19,13.076470588235296,68.82352941176471,206.47058823529414,0.0,39.22941176470589,245.70000000000005
Diminic,Caglar,Radickestraße,3,72531,Hohenstein (Württemberg),Deutschland,12354926P,16.04.2019,GER658731,19.04.2019,08841-616H,Wahl Professional Beret,Netz/Akku-Haartrimmer,81.9,2,Selbstabholer,0.0,Bar,0.19,13.076470588235296,68.82352941176471,137.64705882352942,0.0,26.15294117647059,163.8
Jaap,Packmohr,Alpenrosenweg,4,72224,Ebhausen,Deutschland,12354927P,17.04.2019,GER658732,20.04.2019,08841-616H,Wahl Professional Beret,Netz/Akku-Haartrimmer,81.9,3,Lieferung,0.0,Rechnung,0.19,13.076470588235296,68.82352941176471,206.47058823529414,0.0,39.22941176470589,245.70000000000005
Bertram,Backe,Freystadter Weg,2,72401,Haigerloch,Deutschland,12354928P,18.04.2019,GER658733,21.04.2019,08841-616H,Wahl Professional Beret,Netz/Akku-Haartrimmer,81.9,3,Selbstabholer,0.0,Rechnung,0.19,13.076470588235296,68.82352941176471,206.47058823529414,0.0,39.22941176470589,245.70000000000005
Magdalena,Ebenhöh,Otto-Franke-Straße,8,71409,Schwaikheim,Deutschland,12354929P,19.04.2019,GER658734,22.04.2019,08841-616H,Wahl Professional Beret,Netz/Akku-Haartrimmer,81.9,2,Lieferung,0.0,PayPal,0.19,13.076470588235296,68.82352941176471,137.64705882352942,0.0,26.15294117647059,163.8
Friedrich,Labisch,Hänselstraße,5,71397,Leutenbach (Württemberg),Deutschland,12354930P,20.04.2019,GER658735,23.04.2019,08841-616H,Wahl Professional Beret,Netz/Akku-Haartrimmer,81.9,1,Selbstabholer,0.0,PayPal,0.19,13.076470588235296,68.82352941176471,68.82352941176471,0.0,13.076470588235296,81.9
Kim,Däumler,Lohnauer Steig,25,71111,Waldenbuch,Deutschland,12354931P,21.04.2019,GER658736,24.04.2019,08841-616H,Wahl Professional Beret,Netz/Akku-Haartrimmer,81.9,2,Lieferung,0.0,Vorkasse,0.19,13.076470588235296,68.82352941176471,137.64705882352942,0.0,26.15294117647059,163.8
Milo,Gähler,Helbigstraße,2,72581,Dettingen an der Erms,Deutschland,12354932P,22.04.2019,GER658737,25.04.2019,08841-616H,Wahl Professional Beret,Netz/Akku-Haartrimmer,81.9,3,Selbstabholer,0.0,Bar,0.19,13.076470588235296,68.82352941176471,206.47058823529414,0.0,39.22941176470589,245.70000000000005
Iris,Machts,Alpenrosenweg,14,72584,Hülben,Deutschland,12354933P,23.04.2019,GER658738,26.04.2019,08841-616H,Wahl Professional Beret,Netz/Akku-Haartrimmer,81.9,2,Lieferung,0.0,Rechnung,0.19,13.076470588235296,68.82352941176471,137.64705882352942,0.0,26.15294117647059,163.8
Bernd,Lachnitt,Anna-Seghers-Straße,8,71737,Kirchberg an der Murr,Deutschland,12354934P,24.04.2019,GER658739,27.04.2019,08841-616H,Wahl Professional Beret,Netz/Akku-Haartrimmer,81.9,2,Selbstabholer,0.0,Bar,0.19,13.076470588235296,68.82352941176471,137.64705882352942,0.0,26.15294117647059,163.8
Hakan,Pachner,Am Adlergestell,64,72663,Großbettlingen,Deutschland,12354935P,25.04.2019,GER658740,28.04.2019,08841-616H,Wahl Professional Beret,Netz/Akku-Haartrimmer,81.9,3,Lieferung,0.0,PayPal,0.19,13.076470588235296,68.82352941176471,206.47058823529414,0.0,39.22941176470589,245.70000000000005
Theresa,Abazi,Hoffmannstraße,2,68794,Oberhausen-Rheinhausen,Deutschland,12354936P,26.04.2019,GER658741,29.04.2019,08841-616H,Wahl Professional Beret,Netz/Akku-Haartrimmer,81.9,1,Selbstabholer,0.0,PayPal,0.19,13.076470588235296,68.82352941176471,68.82352941176471,0.0,13.076470588235296,81.9
Tabia,Haberbosch,Kiehnwerderallee,45,69434,Heddesbach,Deutschland,12354937P,27.04.2019,GER658742,30.04.2019,08841-616H,Wahl Professional Beret,Netz/Akku-Haartrimmer,81.9,2,Lieferung,0.0,PayPal,0.19,13.076470588235296,68.82352941176471,137.64705882352942,0.0,26.15294117647059,163.8
Sarah,Haasz,Wilhelm-Ostwald-Straße,29,69190,Walldorf (Baden),Deutschland,12354938P,28.04.2019,GER658743,01.05.2019,08841-616H,Wahl Professional Beret,Netz/Akku-Haartrimmer,81.9,2,Selbstabholer,0.0,PayPal,0.19,13.076470588235296,68.82352941176471,137.64705882352942,0.0,26.15294117647059,163.8
Zuri,Ibisevic,Florian-Geyer-Straße,6,71287,Weissach,Deutschland,12354939P,29.04.2019,GER658744,02.05.2019,08841-616H,Wahl Professional Beret,Netz/Akku-Haartrimmer,81.9,2,Lieferung,0.0,Bar,0.19,13.076470588235296,68.82352941176471,137.64705882352942,0.0,26.15294117647059,163.8
Raphael,Igelbrink,KGA Am Teltowkanal III,1,72144,Dußlingen,Deutschland,12354940P,30.04.2019,GER658745,03.05.2019,08841-616H,Wahl Professional Beret,Netz/Akku-Haartrimmer,81.9,2,Selbstabholer,0.0,PayPal,0.19,13.076470588235296,68.82352941176471,137.64705882352942,0.0,26.15294117647059,163.8
Carla,Abbassi,Bärdorfer Zeile,51,69151,Neckargemünd,Deutschland,12354941P,01.05.2019,GER658746,04.05.2019,08841-616H,Wahl Professional Beret,Netz/Akku-Haartrimmer,81.9,3,Lieferung,0.0,Vorkasse,0.19,13.076470588235296,68.82352941176471,206.47058823529414,0.0,39.22941176470589,245.70000000000005
Aamu,Aben,Radickestraße,25,71131,Jettingen,Deutschland,12354942P,02.05.2019,GER658747,05.05.2019,08841-616H,Wahl Professional Beret,Netz/Akku-Haartrimmer,81.9,1,Selbstabholer,0.0,Rechnung,0.19,13.076470588235296,68.82352941176471,68.82352941176471,0.0,13.076470588235296,81.9
Jules,Packeiser,Hallberger Zeile,6,72827,Wannweil,Deutschland,12354943P,03.05.2019,GER658748,06.05.2019,08841-616H,Wahl Professional Beret,Netz/Akku-Haartrimmer,81.9,2,Lieferung,0.0,Vorkasse,0.19,13.076470588235296,68.82352941176471,137.64705882352942,0.0,26.15294117647059,163.8
Frieda,Jäger,Bärdorfer Zeile,45,72535,Heroldstatt,Deutschland,12354944P,04.05.2019,GER658749,07.05.2019,08841-616H,Wahl Professional Beret,Netz/Akku-Haartrimmer,81.9,3,Selbstabholer,0.0,Rechnung,0.19,13.076470588235296,68.82352941176471,206.47058823529414,0.0,39.22941176470589,245.70000000000005
Julian,Bacha,Heidekampweg,2,72160,Horb am Neckar,Deutschland,12354945P,05.05.2019,GER658750,08.05.2019,08841-616H,Wahl Professional Beret,Netz/Akku-Haartrimmer,81.9,3,Lieferung,0.0,Bar,0.19,13.076470588235296,68.82352941176471,206.47058823529414,0.0,39.22941176470589,245.70000000000005
Ava,Kabisch,Hollstraße,5,68766,Hockenheim,Deutschland,12354946P,06.05.2019,GER658751,09.05.2019,08841-616H,Wahl Professional Beret,Netz/Akku-Haartrimmer,81.9,2,Selbstabholer,0.0,Rechnung,0.19,13.076470588235296,68.82352941176471,137.64705882352942,0.0,26.15294117647059,163.8
Xani,Ibenthal,Hackenbergstraße,26,71159,Mötzingen,Deutschland,12354947P,07.05.2019,GER658752,10.05.2019,08841-616H,Wahl Professional Beret,Netz/Akku-Haartrimmer,81.9,1,Lieferung,0.0,Bar,0.19,13.076470588235296,68.82352941176471,68.82352941176471,0.0,13.076470588235296,81.9
Peter,Bachhofer,Arndtstraße,36,72186,Empfingen,Deutschland,12354948P,08.05.2019,GER658753,11.05.2019,08841-616H,Wahl Professional Beret,Netz/Akku-Haartrimmer,81.9,1,Selbstabholer,0.0,Vorkasse,0.19,13.076470588235296,68.82352941176471,68.82352941176471,0.0,13.076470588235296,81.9
Meteo,Saadi,Bernstadter Weg,24,72519,Veringenstadt,Deutschland,12354949P,09.05.2019,GER658754,12.05.2019,08841-616H,Wahl Professional Beret,Netz/Akku-Haartrimmer,81.9,3,Lieferung,0.0,PayPal,0.19,13.076470588235296,68.82352941176471,206.47058823529414,0.0,39.22941176470589,245.70000000000005
Arzu,Kablitz,Nipkowstraße,9,68794,Oberhausen-Rheinhausen,Deutschland,12354950P,10.05.2019,GER658755,13.05.2019,08841-616H,Wahl Professional Beret,Netz/Akku-Haartrimmer,81.9,2,Selbstabholer,0.0,PayPal,0.19,13.076470588235296,68.82352941176471,137.64705882352942,0.0,26.15294117647059,163.8
Radost,Haarseim,Rudower Chaussee,6,68766,Hockenheim,Deutschland,12354951P,11.05.2019,GER658756,14.05.2019,08841-616H,Wahl Professional Beret,Netz/Akku-Haartrimmer,81.9,1,Lieferung,0.0,Rechnung,0.19,13.076470588235296,68.82352941176471,68.82352941176471,0.0,13.076470588235296,81.9
Helena,Dabrowski,Gondeker Straße,3,68753,Waghäusel,Deutschland,12354952P,12.05.2019,GER658757,15.05.2019,08841-616H,Wahl Professional Beret,Netz/Akku-Haartrimmer,81.9,3,Selbstabholer,0.0,PayPal,0.19,13.076470588235296,68.82352941176471,206.47058823529414,0.0,39.22941176470589,245.70000000000005
Gabrielle,Macherius,Barbara-McClintock-Straße,9,72511,Bingen bei Sigmaringen,Deutschland,12354953P,13.05.2019,GER658758,16.05.2019,08841-616H,Wahl Professional Beret,Netz/Akku-Haartrimmer,81.9,1,Lieferung,0.0,PayPal,0.19,13.076470588235296,68.82352941176471,68.82352941176471,0.0,13.076470588235296,81.9
